
2025-04-10 18:38:17,196 No scheduler. Using constant LR = args.learning_rate
batch 300, time:1.091, lr: 0.000500, loss: 51.3543, mean_absolute_error: 3.0047
batch 400, time:1.092, lr: 0.000500, loss: 69.0321, mean_absolute_error: 3.1756
batch 500, time:1.077, lr: 0.000500, loss: 73.5537, mean_absolute_error: 3.1678
batch 600, time:1.010, lr: 0.000500, loss: 78.3777, mean_absolute_error: 3.5314
batch 700, time:1.093, lr: 0.000500, loss: 56.8563, mean_absolute_error: 3.0895
batch 800, time:1.090, lr: 0.000500, loss: 63.4169, mean_absolute_error: 3.1079
batch 900, time:1.094, lr: 0.000500, loss: 76.8246, mean_absolute_error: 3.3194
batch 1000, time:1.088, lr: 0.000500, loss: 62.2276, mean_absolute_error: 3.1388
batch 1100, time:1.094, lr: 0.000500, loss: 66.7191, mean_absolute_error: 3.5780
batch 1200, time:1.094, lr: 0.000500, loss: 68.5030, mean_absolute_error: 3.2681
batch 1300, time:1.089, lr: 0.000500, loss: 76.4243, mean_absolute_error: 3.3903
batch 1400, time:1.084, lr: 0.000500, loss: 57.7015, mean_absolute_error: 3.0692
batch 1500, time:1.073, lr: 0.000500, loss: 50.2793, mean_absolute_error: 2.9814
batch 1600, time:1.092, lr: 0.000500, loss: 81.8934, mean_absolute_error: 3.6107
batch 1700, time:1.096, lr: 0.000500, loss: 78.8613, mean_absolute_error: 3.7111
batch 1800, time:1.093, lr: 0.000500, loss: 91.2949, mean_absolute_error: 3.3973
batch 1900, time:1.091, lr: 0.000500, loss: 58.2564, mean_absolute_error: 3.1271
batch 2000, time:1.092, lr: 0.000500, loss: 65.8868, mean_absolute_error: 3.0683
batch 2100, time:1.038, lr: 0.000500, loss: 97.9975, mean_absolute_error: 3.8851
batch 2200, time:1.085, lr: 0.000500, loss: 61.1045, mean_absolute_error: 3.5564
batch 2300, time:1.063, lr: 0.000500, loss: 103.9557, mean_absolute_error: 3.6796
batch 2400, time:1.080, lr: 0.000500, loss: 58.2344, mean_absolute_error: 3.0737
batch 2500, time:1.090, lr: 0.000500, loss: 95.0866, mean_absolute_error: 3.6032
batch 2600, time:1.095, lr: 0.000500, loss: 62.9323, mean_absolute_error: 3.3415
batch 2700, time:1.100, lr: 0.000500, loss: 56.2684, mean_absolute_error: 3.2058
batch 2800, time:1.021, lr: 0.000500, loss: 64.5058, mean_absolute_error: 3.3104
005/30:  time: 5444.564 lr: 0.000500 loss: 71.3712  mean_absolute_error: 3.3456,  val_loss: 73.3902,  val_mean_absolute_error: 3.7405
batch 100, time:1.839, lr: 0.000500, loss: 60.1773, mean_absolute_error: 3.0394
batch 200, time:1.827, lr: 0.000500, loss: 73.2319, mean_absolute_error: 3.5101
batch 300, time:1.822, lr: 0.000500, loss: 69.2736, mean_absolute_error: 3.2476
batch 400, time:1.773, lr: 0.000500, loss: 90.7469, mean_absolute_error: 3.3833
batch 500, time:1.841, lr: 0.000500, loss: 48.7872, mean_absolute_error: 2.8493
batch 600, time:1.833, lr: 0.000500, loss: 70.3699, mean_absolute_error: 3.2206
batch 700, time:1.827, lr: 0.000500, loss: 65.8659, mean_absolute_error: 3.1894
batch 800, time:1.838, lr: 0.000500, loss: 58.8770, mean_absolute_error: 3.1040
batch 900, time:1.804, lr: 0.000500, loss: 65.5171, mean_absolute_error: 3.7598
batch 1000, time:1.846, lr: 0.000500, loss: 54.5469, mean_absolute_error: 3.1059
batch 1100, time:1.827, lr: 0.000500, loss: 53.4608, mean_absolute_error: 3.4638
batch 1200, time:1.799, lr: 0.000500, loss: 69.1929, mean_absolute_error: 2.9916
batch 1300, time:1.826, lr: 0.000500, loss: 81.6086, mean_absolute_error: 3.5193
batch 1400, time:1.834, lr: 0.000500, loss: 73.8496, mean_absolute_error: 3.3241
batch 1500, time:1.830, lr: 0.000500, loss: 68.7614, mean_absolute_error: 3.1240
batch 1600, time:1.847, lr: 0.000500, loss: 74.0803, mean_absolute_error: 3.1388
batch 1700, time:1.835, lr: 0.000500, loss: 48.0963, mean_absolute_error: 2.8590
batch 1800, time:1.834, lr: 0.000500, loss: 72.2114, mean_absolute_error: 3.3705
batch 1900, time:1.848, lr: 0.000500, loss: 47.7792, mean_absolute_error: 2.7266
batch 2000, time:1.837, lr: 0.000500, loss: 73.1009, mean_absolute_error: 3.4717
batch 2100, time:1.831, lr: 0.000500, loss: 57.3300, mean_absolute_error: 2.9736
batch 2200, time:1.840, lr: 0.000500, loss: 61.2390, mean_absolute_error: 3.1770
batch 2300, time:1.837, lr: 0.000500, loss: 83.6066, mean_absolute_error: 3.1883
batch 2400, time:1.830, lr: 0.000500, loss: 93.4536, mean_absolute_error: 3.5670
batch 2500, time:1.787, lr: 0.000500, loss: 66.6142, mean_absolute_error: 3.1731
batch 2600, time:1.825, lr: 0.000500, loss: 80.4874, mean_absolute_error: 3.4977
batch 2700, time:1.837, lr: 0.000500, loss: 63.4583, mean_absolute_error: 3.2184
